"jitter","jitter_abs","jitter_rap","jitter_ppq5","jitter_ddp"
0.00829,7.92e-05,0.00415,0.00456,0.01246
0.00449,4.52e-05,0.00193,0.00238,0.0058
0.00776,7.75e-05,0.00396,0.00442,0.01188
0.00669,6.97e-05,0.00372,0.004,0.01116
0.00883,9.15e-05,0.00511,0.00488,0.01534
0.00599,5.87e-05,0.00299,0.00341,0.00896
0.00537,5.49e-05,0.00278,0.00318,0.00834
0.0069,6.69e-05,0.0038,0.0037,0.01141
0.00378,3.49e-05,0.00189,0.0022,0.00568
0.00772,6.61e-05,0.00372,0.00422,0.01115
0.00828,7.97e-05,0.00399,0.00443,0.01196
0.00544,5.46e-05,0.00294,0.00351,0.00882
0.00552,5.29e-05,0.00282,0.00344,0.00846
0.00701,6.66e-05,0.00349,0.00362,0.01048
0.00485,4.65e-05,0.00263,0.00313,0.0079
0.00604,5.66e-05,0.00296,0.00332,0.00889
0.0037,3.54e-05,0.00196,0.00215,0.00589
0.00757,7.36e-05,0.00425,0.00419,0.01275
0.00999,8.78e-05,0.00494,0.00463,0.01481
0.00636,5.99e-05,0.00248,0.00345,0.00744
0.00817,8.86e-05,0.00459,0.0045,0.01378
0.00665,6.33e-05,0.00317,0.00391,0.0095
0.00701,7.19e-05,0.00362,0.00388,0.01087
0.00636,6.75e-05,0.00351,0.00392,0.01053
0.0061,6.18e-05,0.00311,0.00359,0.00932
0.00664,6.57e-05,0.00324,0.00269,0.00973
0.01014,8.91e-05,0.00526,0.00531,0.01577
0.00847,7.59e-05,0.004,0.00502,0.01201
0.00543,5.44e-05,0.00252,0.00256,0.00755
0.00555,5.03e-05,0.00246,0.00287,0.00739
0.00546,5.09e-05,0.00273,0.00281,0.0082
0.00737,5.91e-05,0.00377,0.00363,0.01131
0.00614,5.71e-05,0.00272,0.00281,0.00817
0.0053,4.81e-05,0.00272,0.00323,0.00816
0.00412,3.77e-05,0.002,0.00189,0.006
0.00626,5.43e-05,0.00236,0.00329,0.00709
0.0038,3.36e-05,0.0017,0.00208,0.0051
0.00524,5.59e-05,0.00281,0.00289,0.00843
0.01008,9.24e-05,0.0049,0.00529,0.0147
0.0061,6.18e-05,0.00332,0.00328,0.00996
0.00573,5.23e-05,0.00296,0.00317,0.00889
0.00634,6.87e-05,0.00356,0.00388,0.01068
0.00692,6.53e-05,0.004,0.00424,0.01199
0.00443,4.27e-05,0.00215,0.00258,0.00645
0.00766,7.66e-05,0.00403,0.00314,0.01209
0.00388,3.46e-05,0.0021,0.00237,0.00629
0.00627,5.49e-05,0.00336,0.00371,0.01009
0.00756,7.11e-05,0.00437,0.00451,0.01312
0.00455,4.51e-05,0.00224,0.00265,0.00671
0.00667,5.95e-05,0.00363,0.00364,0.0109
0.00513,4.83e-05,0.00283,0.00329,0.0085
0.00653,4.85e-05,0.00323,0.00359,0.00969
0.00684,5.66e-05,0.00284,0.00344,0.00852
0.00468,4.36e-05,0.00207,0.0026,0.00621
0.00612,6.46e-05,0.00326,0.00312,0.00979
0.0059,5.69e-05,0.00282,0.00297,0.00846
0.00675,5.91e-05,0.00373,0.00385,0.01118
0.00562,4.62e-05,0.00251,0.00265,0.00752
0.00515,5.15e-05,0.00267,0.00305,0.00801
0.00618,6.38e-05,0.00329,0.00358,0.00986
0.00758,6.79e-05,0.00373,0.00431,0.01118
0.00526,4.99e-05,0.00276,0.00301,0.00829
0.00653,6.07e-05,0.00313,0.00315,0.00938
0.0048,4.69e-05,0.0025,0.0025,0.00751
0.00599,4.76e-05,0.00294,0.00325,0.00883
0.009,7.42e-05,0.00428,0.00465,0.01285
0.00436,4.05e-05,0.00233,0.00253,0.00699
0.00428,4.16e-05,0.00205,0.00239,0.00616
0.00776,6.85e-05,0.00386,0.00371,0.01158
0.00603,4.5e-05,0.00309,0.00307,0.00928
0.00422,3.87e-05,0.00204,0.00235,0.00613
0.00771,6.53e-05,0.00413,0.00423,0.0124
0.00821,7.53e-05,0.00466,0.0048,0.01398
0.00616,5.13e-05,0.00289,0.0031,0.00868
0.00366,3.18e-05,0.00163,0.00187,0.00488
0.00513,4.75e-05,0.00238,0.00285,0.00713
0.00499,4.96e-05,0.00245,0.00283,0.00734
0.0055,4.89e-05,0.00276,0.00302,0.00827
0.00612,6.46e-05,0.00339,0.00344,0.01016
0.00582,5.48e-05,0.00255,0.00299,0.00765
0.00484,4.44e-05,0.00261,0.00268,0.00784
0.00396,3.83e-05,0.00186,0.00214,0.00557
0.00454,3.85e-05,0.00227,0.00263,0.00681
0.00479,4.32e-05,0.00246,0.00286,0.00739
0.00586,5.23e-05,0.00247,0.00271,0.00742
0.00549,4.71e-05,0.00216,0.0024,0.00647
0.00455,3.76e-05,0.00208,0.00202,0.00625
0.00831,6.01e-05,0.00423,0.00491,0.0127
0.00421,3.53e-05,0.00193,0.00233,0.0058
0.00464,3.84e-05,0.00233,0.00226,0.007
0.0082,7.99e-05,0.00502,0.00373,0.01507
0.00522,2.87e-05,0.0025,0.00273,0.00749
0.00701,3.83e-05,0.00361,0.00355,0.01084
0.00352,1.97e-05,0.00196,0.00202,0.00589
0.00347,1.9e-05,0.00159,0.00177,0.00476
0.00569,3.21e-05,0.00322,0.00351,0.00966
0.00597,3.41e-05,0.00277,0.0034,0.00831
0.00441,2.47e-05,0.00205,0.00211,0.00614
0.00484,2.66e-05,0.00196,0.00218,0.00588
0.00611,3.44e-05,0.00318,0.00321,0.00955
0.00455,2.55e-05,0.002,0.00186,0.00599
0.00721,4.12e-05,0.00437,0.00334,0.01312
0.00506,2.85e-05,0.00245,0.00237,0.00735
0.00511,2.84e-05,0.00227,0.00242,0.00682
0.00579,3.17e-05,0.00236,0.0022,0.00708
0.00775,4.49e-05,0.00328,0.00218,0.00985
0.00697,3.85e-05,0.00353,0.00324,0.01059
0.00428,2.42e-05,0.00211,0.00217,0.00632
0.00493,2.78e-05,0.00192,0.00177,0.00577
0.01107,6.22e-05,0.00536,0.00402,0.01607
0.00366,2.06e-05,0.00174,0.00188,0.00523
0.00546,3.02e-05,0.00273,0.00324,0.00819
0.00698,3.86e-05,0.00359,0.00307,0.01077
0.0044,2.45e-05,0.00198,0.00237,0.00593
0.00502,2.78e-05,0.00255,0.0026,0.00764
0.00586,3.23e-05,0.00319,0.00273,0.00958
0.00479,2.65e-05,0.00227,0.00247,0.00682
0.00374,2.07e-05,0.00201,0.00203,0.00603
0.00334,1.85e-05,0.00165,0.00166,0.00495
0.00491,2.74e-05,0.0026,0.00247,0.00779
0.00805,4.81e-05,0.00386,0.00373,0.01157
0.00599,3.31e-05,0.0033,0.00309,0.0099
0.00516,3.01e-05,0.00268,0.0026,0.00804
0.00448,2.47e-05,0.00231,0.00189,0.00692
0.00369,2.03e-05,0.00177,0.00199,0.00532
0.00482,2.67e-05,0.00198,0.00236,0.00595
0.00408,2.37e-05,0.00195,0.00225,0.00586
0.0075,4.13e-05,0.00415,0.00405,0.01244
0.00517,2.87e-05,0.0027,0.00267,0.00811
0.00272,1.52e-05,0.00143,0.00147,0.0043
0.00439,2.44e-05,0.00226,0.00239,0.00678
0.00341,1.89e-05,0.00149,0.00161,0.00448
0.00512,2.84e-05,0.00267,0.00264,0.00801
0.00638,3.67e-05,0.00338,0.00286,0.01015
0.00367,2.09e-05,0.00193,0.00217,0.00579
0.00415,2.29e-05,0.00222,0.00233,0.00667
0.0051,2.76e-05,0.00287,0.00275,0.0086
0.00616,3.46e-05,0.00357,0.00355,0.01071
0.00428,2.35e-05,0.00195,0.00202,0.00586
0.00626,3.47e-05,0.00322,0.00357,0.00966
0.00309,1.71e-05,0.00173,0.00175,0.0052
0.00292,1.65e-05,0.00128,0.00159,0.00383
0.00328,1.84e-05,0.00153,0.00175,0.00458
0.00567,3.12e-05,0.0032,0.00327,0.00959
0.00439,2.48e-05,0.0023,0.00208,0.00689
0.00348,1.92e-05,0.00169,0.0017,0.00507
0.00443,2.4e-05,0.00223,0.00228,0.00669
0.00366,2.03e-05,0.00165,0.00193,0.00494
0.00815,4.72e-05,0.00464,0.00452,0.01391
0.00281,1.53e-05,0.00124,0.00134,0.00372
0.0046,2.56e-05,0.00192,0.00217,0.00575
0.00316,1.74e-05,0.00153,0.00172,0.0046
0.00369,2.07e-05,0.0019,0.00198,0.0057
0.00325,1.8e-05,0.00126,0.0013,0.00378
0.00807,4.65e-05,0.0038,0.00341,0.01141
0.00595,3.46e-05,0.00228,0.00267,0.00685
0.00964,5.38e-05,0.00582,0.00475,0.01746
0.00824,4.55e-05,0.00478,0.00403,0.01433
0.00494,2.65e-05,0.00226,0.00266,0.00678
0.00551,3.07e-05,0.00297,0.0029,0.00891
0.00302,1.7e-05,0.00122,0.0015,0.00367
0.00592,3.3e-05,0.00292,0.00264,0.00876
0.00383,2.11e-05,0.00191,0.00185,0.00573
0.00442,2.45e-05,0.00212,0.00214,0.00637
0.00451,2.6e-05,0.00209,0.00219,0.00626
0.00605,3.34e-05,0.00337,0.00296,0.01011
0.00353,1.94e-05,0.00162,0.00166,0.00486
0.00488,2.7e-05,0.00246,0.00228,0.00737
0.00415,2.26e-05,0.00154,0.00166,0.00463
0.0029,1.6e-05,0.00136,0.0016,0.00407
0.0036,2.01e-05,0.00163,0.00192,0.0049
0.00409,2.24e-05,0.00158,0.00184,0.00474
0.00609,3.59e-05,0.00277,0.00283,0.0083
0.00316,1.75e-05,0.00137,0.00173,0.00412
0.00407,2.25e-05,0.002,0.00216,0.00599
0.00515,2.8e-05,0.00238,0.00237,0.00714
0.00483,2.63e-05,0.00211,0.00211,0.00634
0.00425,2.35e-05,0.00184,0.00235,0.00551
0.00434,2.35e-05,0.00186,0.0022,0.00559
0.00253,1.4e-05,0.00108,0.00134,0.00324
0.00319,1.77e-05,0.00137,0.00168,0.00412
0.00476,2.68e-05,0.00227,0.00239,0.0068
0.00498,2.81e-05,0.00232,0.00238,0.00695
0.00383,2.08e-05,0.0018,0.00192,0.00541
0.00337,1.85e-05,0.00125,0.00175,0.00374
0.00414,2.22e-05,0.00165,0.00212,0.00495
0.00485,2.67e-05,0.00221,0.0025,0.00664
0.00284,1.58e-05,0.00101,0.00143,0.00302
0.0035,1.92e-05,0.00172,0.002,0.00515
0.00339,1.82e-05,0.00133,0.0017,0.004
0.00385,2.17e-05,0.00158,0.0019,0.00473
0.00334,1.75e-05,0.00147,0.00178,0.00442
0.00335,1.87e-05,0.00121,0.00165,0.00362
0.00354,1.95e-05,0.00134,0.00142,0.00403
0.00363,2.01e-05,0.00142,0.00185,0.00427
0.0031,1.77e-05,0.00115,0.00158,0.00345
0.00465,2.54e-05,0.00233,0.00266,0.007
0.00364,2.01e-05,0.00193,0.00207,0.00578
0.00358,1.93e-05,0.00186,0.00206,0.00557
0.00331,1.83e-05,0.00156,0.00175,0.00467
0.00301,1.64e-05,0.00143,0.00166,0.00428
0.00328,1.83e-05,0.00138,0.00163,0.00415
0.00455,2.49e-05,0.00159,0.00202,0.00477
0.00593,3.36e-05,0.0032,0.00333,0.00959
0.00326,1.79e-05,0.00138,0.00162,0.00414
0.00443,2.48e-05,0.0018,0.00194,0.00539
0.00446,2.44e-05,0.00169,0.00206,0.00507
0.00458,2.52e-05,0.00189,0.0024,0.00568
0.00466,2.64e-05,0.00229,0.00232,0.00686
0.00379,2.06e-05,0.00176,0.00182,0.00529
0.00387,2.13e-05,0.0016,0.002,0.00479
0.00464,2.59e-05,0.00231,0.00236,0.00692
0.00368,1.96e-05,0.0019,0.00191,0.00571
0.00316,1.76e-05,0.00124,0.00153,0.00372
0.00426,2.38e-05,0.00168,0.00218,0.00503
0.00371,2.06e-05,0.00164,0.00208,0.00493
0.0046,2.67e-05,0.00206,0.00195,0.00619
0.00841,4.7e-05,0.00444,0.00567,0.01331
0.00512,2.82e-05,0.00258,0.00243,0.00774
0.00751,4.63e-05,0.00397,0.00424,0.01192
0.00715,4.03e-05,0.0042,0.00391,0.0126
0.01034,6.2e-05,0.00549,0.00501,0.01646
0.00761,3.67e-05,0.00385,0.00362,0.01156
0.00788,4.58e-05,0.00435,0.00428,0.01305
0.00849,4.43e-05,0.00475,0.00419,0.01425
0.00637,4.32e-05,0.00333,0.00318,0.00999
0.00745,4.22e-05,0.00393,0.004,0.01179
0.00947,6.52e-05,0.00518,0.00565,0.01554
0.00747,4.07e-05,0.00404,0.00343,0.01211
0.00736,4.18e-05,0.00342,0.00299,0.01025
0.00626,4.49e-05,0.0031,0.00323,0.0093
0.00524,2.85e-05,0.00306,0.00289,0.00918
0.00698,4.84e-05,0.00351,0.00424,0.01052
0.00676,3.37e-05,0.00371,0.00373,0.01113
0.01138,9.79e-05,0.00465,0.00543,0.01396
0.00515,2.66e-05,0.00293,0.00276,0.00878
0.00918,5.33e-05,0.00504,0.00457,0.01513
0.00824,4.77e-05,0.00423,0.00467,0.0127
0.00728,4.13e-05,0.0041,0.00362,0.0123
0.0071,4.24e-05,0.00417,0.00357,0.01251
0.00759,4.87e-05,0.00425,0.00419,0.01275
0.00895,5.11e-05,0.00545,0.00484,0.01636
0.00689,4.76e-05,0.00291,0.00308,0.00872
0.00723,4.54e-05,0.00386,0.00405,0.01158
0.00982,5.43e-05,0.00556,0.00548,0.01669
0.0085,4.87e-05,0.00498,0.00435,0.01493
0.00585,3.27e-05,0.00342,0.00315,0.01026
0.00509,3.05e-05,0.00276,0.00311,0.00828
0.00995,6.02e-05,0.00518,0.00515,0.01555
0.01013,6.86e-05,0.00567,0.00528,0.01701
0.00782,4.98e-05,0.00441,0.0042,0.01323
0.00744,4.29e-05,0.00404,0.00385,0.01212
0.00699,3.87e-05,0.00397,0.00414,0.0119
0.00766,4.4e-05,0.00383,0.004,0.01149
0.00878,4.92e-05,0.00503,0.00434,0.0151
0.00686,3.91e-05,0.0037,0.00425,0.01109
0.00719,4.13e-05,0.00427,0.00374,0.0128
0.00643,3.47e-05,0.00324,0.00355,0.00972
0.0068,4.1e-05,0.00405,0.00386,0.01216
0.0079,4.64e-05,0.00443,0.00461,0.01328
0.00417,2.17e-05,0.00239,0.00231,0.00718
0.00592,3.19e-05,0.00321,0.00331,0.00963
0.00523,3.03e-05,0.00306,0.00287,0.00917
0.0073,4.03e-05,0.00405,0.00382,0.01215
0.00649,3.49e-05,0.0036,0.00328,0.01079
0.00532,2.92e-05,0.00295,0.00309,0.00885
0.00534,3.1e-05,0.00284,0.003,0.00852
0.0079,4.51e-05,0.00408,0.0039,0.01224
0.00769,4.8e-05,0.00445,0.00417,0.01334
0.00827,4.79e-05,0.00466,0.00436,0.01399
0.00813,4.7e-05,0.00443,0.00458,0.01329
0.00568,3.03e-05,0.00297,0.00321,0.00892
0.00648,3.55e-05,0.00315,0.0034,0.00944
0.00742,3.85e-05,0.00419,0.00446,0.01257
0.00697,3.78e-05,0.00397,0.00355,0.01192
0.00585,2.99e-05,0.00311,0.00328,0.00932
0.00614,3.41e-05,0.00346,0.00332,0.01039
0.0081,4.19e-05,0.00465,0.00414,0.01396
0.00781,4.28e-05,0.00451,0.00399,0.01353
0.00544,3.32e-05,0.00293,0.00305,0.0088
0.00598,3.22e-05,0.00322,0.00298,0.00965
0.00727,4.17e-05,0.00366,0.00432,0.01098
0.00564,3.03e-05,0.00305,0.00294,0.00916
0.00578,3.21e-05,0.00326,0.00331,0.00978
0.00884,5.13e-05,0.00519,0.00471,0.01558
0.009,4.9e-05,0.00445,0.00421,0.01336
0.00496,2.66e-05,0.0028,0.00281,0.00841
0.00868,5.02e-05,0.00513,0.00461,0.01539
0.0053,2.74e-05,0.00285,0.00301,0.00854
0.00546,2.81e-05,0.00329,0.00285,0.00988
0.00627,3.2e-05,0.00374,0.00354,0.01121
0.00488,2.78e-05,0.0027,0.00265,0.00811
0.0056,3.18e-05,0.00316,0.00322,0.00947
0.00838,4.13e-05,0.00492,0.00505,0.01476
0.00587,2.63e-05,0.00314,0.00333,0.00941
0.00939,5.33e-05,0.00518,0.00484,0.01554
0.00678,3.89e-05,0.00365,0.00337,0.01096
0.00722,3.85e-05,0.00389,0.00359,0.01166
0.00776,3.48e-05,0.00427,0.00415,0.01282
0.00853,3.97e-05,0.00512,0.00455,0.01537
0.00601,3e-05,0.00353,0.00345,0.01058
0.00602,2.63e-05,0.00291,0.00357,0.00872
0.00513,2.72e-05,0.00288,0.00305,0.00865
0.00774,3.95e-05,0.00424,0.00447,0.01273
0.00654,2.96e-05,0.00376,0.0036,0.01129
0.0044,2.2e-05,0.00255,0.00243,0.00765
0.00511,2.55e-05,0.00271,0.00278,0.00813
0.00689,3.28e-05,0.00389,0.00359,0.01166
0.00656,3.02e-05,0.0035,0.00357,0.01049
0.00692,4.02e-05,0.00348,0.00372,0.01045
0.0069,3.37e-05,0.00389,0.00369,0.01166
0.00678,3.25e-05,0.0039,0.00334,0.01171
0.00873,4.75e-05,0.00483,0.00544,0.01449
0.0056,2.81e-05,0.00319,0.00317,0.00958
0.00811,3.94e-05,0.00438,0.00465,0.01315
0.00643,3.21e-05,0.00339,0.00346,0.01017
0.00489,2.48e-05,0.00193,0.00223,0.00578
0.00627,3.29e-05,0.00316,0.00296,0.00947
0.00456,2.16e-05,0.00243,0.00249,0.00729
0.00716,3.57e-05,0.00394,0.00405,0.01181
0.00555,2.85e-05,0.00308,0.00279,0.00923
0.00594,2.66e-05,0.00287,0.00327,0.00862
0.00714,3.58e-05,0.00387,0.00419,0.01161
0.00456,2.95e-05,0.00236,0.00238,0.00707
0.00711,3.82e-05,0.00366,0.0034,0.01099
0.00931,4.64e-05,0.00534,0.00464,0.01601
0.00638,3.45e-05,0.00349,0.0031,0.01048
0.00824,4.56e-05,0.00506,0.00411,0.01518
0.00677,3.86e-05,0.00384,0.00391,0.01152
0.00577,2.9e-05,0.00312,0.00299,0.00937
0.00727,3.51e-05,0.00417,0.00382,0.0125
0.00717,3.75e-05,0.00397,0.00393,0.01192
0.00457,2.89e-05,0.0015,0.00215,0.00451
0.00406,2.56e-05,0.00201,0.00225,0.00604
0.00413,2.44e-05,0.0018,0.00207,0.00539
0.00351,2.15e-05,0.00168,0.00183,0.00504
0.00397,2.51e-05,0.001,0.00154,0.00299
0.00338,2.08e-05,0.00126,0.00169,0.00378
0.00436,2.75e-05,0.00216,0.00224,0.00648
0.00455,2.8e-05,0.00198,0.00258,0.00595
0.00379,2.15e-05,0.00142,0.00177,0.00426
0.00362,2.3e-05,0.00118,0.00185,0.00355
0.0049,3.07e-05,0.00193,0.00232,0.0058
0.00249,1.55e-05,0.00097,0.00112,0.00291
0.00339,1.97e-05,0.00143,0.00147,0.00428
0.00611,3.81e-05,0.00229,0.0031,0.00686
0.00657,3.91e-05,0.00283,0.00255,0.00848
0.00578,3.51e-05,0.00284,0.00368,0.00851
0.00597,3.47e-05,0.00284,0.00301,0.00853
0.00273,1.68e-05,0.00128,0.00158,0.00383
0.00625,3.65e-05,0.00275,0.00353,0.00826
0.00249,1.46e-05,0.00123,0.00133,0.0037
0.00482,2.75e-05,0.00193,0.0022,0.00579
0.00373,2.19e-05,0.00157,0.00195,0.00472
0.00501,3.28e-05,0.0021,0.00246,0.0063
0.00271,1.68e-05,0.00107,0.00145,0.00321
0.00602,3.34e-05,0.00247,0.00303,0.00741
0.00297,1.79e-05,0.00143,0.00152,0.00429
0.00348,2.22e-05,0.00136,0.00161,0.00407
0.0055,3.28e-05,0.00257,0.0029,0.00772
0.00714,4.73e-05,0.00325,0.00366,0.00974
0.00175,1.16e-05,0.00076,0.00097,0.00228
0.00349,2.26e-05,0.00166,0.0018,0.00499
0.00242,1.53e-05,0.001,0.00138,0.00299
0.00287,1.91e-05,0.00117,0.00157,0.0035
0.00339,2.17e-05,0.00105,0.00134,0.00314
0.00203,1.28e-05,0.00068,0.00109,0.00203
0.00692,4.27e-05,0.00306,0.00297,0.00919
0.00385,2.22e-05,0.00123,0.0016,0.00369
0.00284,1.8e-05,0.00101,0.00138,0.00303
0.00564,3.69e-05,0.0021,0.00217,0.00629
0.00372,2.39e-05,0.00139,0.00156,0.00418
0.00433,2.76e-05,0.00144,0.00168,0.00432
0.00462,3.17e-05,0.00215,0.00246,0.00645
0.00224,1.52e-05,0.00084,0.00118,0.00252
0.00337,2.06e-05,0.00135,0.00156,0.00405
0.00413,2.68e-05,0.00198,0.00205,0.00593
0.00281,1.78e-05,0.00108,0.00134,0.00324
0.00222,1.46e-05,0.00107,0.00145,0.00321
0.00391,2.41e-05,0.00154,0.00212,0.00462
0.00255,1.65e-05,0.00118,0.00121,0.00354
0.00216,1.45e-05,0.00083,0.00106,0.00249
0.005,3.39e-05,0.00152,0.00193,0.00456
0.00555,3.53e-05,0.00241,0.00273,0.00722
0.00389,2.41e-05,0.0013,0.00181,0.0039
0.00461,2.61e-05,0.00199,0.00259,0.00598
0.00318,2.05e-05,0.00103,0.00133,0.00309
0.00172,1.1e-05,0.00061,0.00092,0.00184
0.00465,3.19e-05,0.00193,0.00255,0.00578
0.00462,3.03e-05,0.00183,0.00225,0.00548
0.00593,3.99e-05,0.00275,0.00315,0.00826
0.00465,2.78e-05,0.00165,0.00211,0.00494
0.00878,5.62e-05,0.00474,0.00588,0.01422
0.00465,3.06e-05,0.00156,0.0018,0.00468
0.006,3.74e-05,0.00265,0.00361,0.00794
0.00739,4.61e-05,0.00347,0.00409,0.01042
0.00282,1.78e-05,0.00112,0.00162,0.00335
0.00449,2.96e-05,0.00191,0.0022,0.00574
0.00531,3.76e-05,0.002,0.00186,0.006
0.00397,2.59e-05,0.00172,0.00192,0.00517
0.00401,2.52e-05,0.00155,0.00199,0.00466
0.0065,4.56e-05,0.00224,0.00217,0.00672
0.00235,1.59e-05,0.00084,0.00115,0.00252
0.00439,2.93e-05,0.0017,0.00211,0.00509
0.00248,1.59e-05,0.00124,0.00139,0.00373
0.00422,2.76e-05,0.00176,0.0016,0.00529
0.00545,3.68e-05,0.00156,0.00195,0.00468
0.00401,2.6e-05,0.00153,0.00243,0.0046
0.00464,3.01e-05,0.00184,0.0021,0.00553
0.00203,1.31e-05,0.00068,0.00096,0.00205
0.00278,1.91e-05,0.00094,0.00168,0.00281
0.00464,2.94e-05,0.00208,0.00173,0.00623
0.00276,1.8e-05,0.001,0.00142,0.003
0.00366,2.2e-05,0.00132,0.00191,0.00395
0.00356,2.35e-05,0.00112,0.00128,0.00336
0.00367,2.13e-05,0.00173,0.0021,0.00518
0.00411,2.79e-05,0.0018,0.00199,0.0054
0.00324,2.15e-05,0.00151,0.00168,0.00453
0.00345,2.3e-05,0.00124,0.00184,0.00371
0.0051,3.37e-05,0.00217,0.00267,0.00651
0.00252,1.7e-05,0.00079,0.00135,0.00236
0.00312,2.09e-05,0.0015,0.00191,0.00449
0.00422,2.83e-05,0.00191,0.00222,0.00574
0.00477,3.16e-05,0.00183,0.00244,0.0055
0.00571,3.6e-05,0.00257,0.0028,0.00772
0.00403,2.66e-05,0.00201,0.00189,0.00604
0.00619,4.08e-05,0.00288,0.00311,0.00863
0.00397,2.56e-05,0.00159,0.00169,0.00478
0.00486,3.33e-05,0.0021,0.00277,0.0063
0.00621,3.99e-05,0.00218,0.00282,0.00654
0.00493,3.2e-05,0.00173,0.00248,0.00518
0.00453,3.11e-05,0.00182,0.00228,0.00545
0.00512,3.41e-05,0.0023,0.00279,0.0069
0.00501,3.26e-05,0.00204,0.00276,0.00613
0.00399,2.76e-05,0.00159,0.00213,0.00478
0.0036,2.32e-05,0.00125,0.00164,0.00375
0.00351,2.35e-05,0.00151,0.00182,0.00454
0.00238,1.63e-05,0.00098,0.00136,0.00293
0.00497,3.44e-05,0.00239,0.00235,0.00716
0.0028,1.88e-05,0.00123,0.00164,0.00369
0.00448,2.71e-05,0.00217,0.00235,0.0065
0.00376,2.42e-05,0.00178,0.00187,0.00534
0.003,1.82e-05,0.001,0.00134,0.00301
0.00406,2.6e-05,0.00155,0.002,0.00466
0.00498,3.3e-05,0.00199,0.00231,0.00596
0.00515,3.3e-05,0.00191,0.00229,0.00574
0.00657,4.26e-05,0.00256,0.00331,0.00768
0.00469,2.87e-05,0.00212,0.0021,0.00635
0.00311,2.12e-05,0.0011,0.00131,0.0033
0.00348,2.23e-05,0.00152,0.00177,0.00457
0.00378,2.29e-05,0.00097,0.00163,0.0029
0.00349,2.21e-05,0.00109,0.00196,0.00328
0.00588,3.53e-05,0.00272,0.00352,0.00816
0.00534,3.46e-05,0.00189,0.00275,0.00566
0.00268,1.77e-05,0.00105,0.00138,0.00314
0.00462,2.92e-05,0.00189,0.00252,0.00567
0.00494,3.11e-05,0.00154,0.00113,0.00461
0.00522,3.51e-05,0.00228,0.00265,0.00683
0.00282,1.85e-05,0.00096,0.00161,0.00289
0.00387,2.57e-05,0.00136,0.00156,0.00407
0.00545,3.31e-05,0.00258,0.00293,0.00774
0.00207,1.33e-05,0.00064,0.00105,0.00192
0.00189,1.26e-05,0.00079,0.0012,0.00237
0.00293,1.86e-05,0.00133,0.00107,0.00398
0.00232,1.49e-05,0.00101,0.00125,0.00303
0.00312,2.05e-05,0.00115,0.00133,0.00346
0.00345,2.23e-05,0.00128,0.00187,0.00384
0.00284,1.82e-05,0.00117,0.00156,0.00351
0.00455,2.77e-05,0.00143,0.0021,0.00429
0.00521,3.08e-05,0.00226,0.00307,0.00678
0.00743,4.82e-05,0.00401,0.0033,0.01203
0.00257,1.6e-05,0.00077,0.00133,0.0023
0.00268,1.62e-05,0.00094,0.00111,0.00282
0.00245,1.55e-05,0.001,0.00124,0.00301
0.00413,2.78e-05,0.00155,0.00194,0.00465
0.00251,1.54e-05,0.00084,0.00124,0.00253
0.00482,3.03e-05,0.00223,0.00262,0.00669
0.00191,1.15e-05,6e-04,0.00104,0.0018
0.00426,2.65e-05,0.00177,0.00172,0.00531
0.00504,3e-05,0.00196,0.00239,0.00587
0.00531,3.26e-05,0.00172,0.00173,0.00517
0.00342,2.11e-05,0.00126,0.00167,0.00377
0.00418,2.64e-05,0.00172,0.00243,0.00515
0.00615,3.89e-05,0.00317,0.00316,0.00951
0.00228,1.32e-05,0.00086,0.00121,0.00258
0.0052,3.33e-05,0.00186,0.00276,0.00557
0.00219,1.41e-05,0.00071,0.00109,0.00213
0.00208,1.29e-05,0.00072,0.00105,0.00216
0.00552,3.49e-05,0.00266,0.00173,0.00799
0.00262,1.66e-05,0.00076,0.00131,0.00229
0.00256,1.68e-05,0.00105,0.00142,0.00316
0.0023,1.44e-05,0.00106,0.00136,0.00317
0.00507,3.09e-05,0.00213,0.00236,0.00638
0.00296,1.78e-05,0.00106,0.00136,0.00318
0.00534,3.49e-05,0.00248,0.00279,0.00745
0.00258,1.63e-05,0.00074,0.00101,0.00223
0.0047,2.86e-05,0.00199,0.00292,0.00598
0.00453,2.51e-05,0.00152,0.00197,0.00455
0.00392,2.44e-05,0.0014,0.00218,0.00421
0.00434,2.56e-05,0.00123,0.00195,0.0037
0.00516,5.21e-05,0.00224,0.00271,0.00671
0.00356,3.96e-05,0.00135,0.00184,0.00404
0.00409,5.4e-05,0.00178,0.00208,0.00534
0.0041,3.34e-05,0.00161,0.00176,0.00482
0.00556,6.09e-05,0.00193,0.00258,0.00578
0.00395,3.93e-05,0.00144,0.00191,0.00432
0.00846,8.84e-05,0.00277,0.00358,0.0083
0.00419,4.64e-05,0.00143,0.00218,0.0043
0.00673,7.78e-05,0.00264,0.003,0.00791
0.00423,4.31e-05,0.00212,0.00235,0.00635
0.00379,4.53e-05,0.00153,0.0021,0.0046
0.00458,5.62e-05,0.00186,0.0027,0.00557
0.00647,6.26e-05,0.00264,0.00348,0.00791
0.00746,7.51e-05,0.00433,0.00387,0.01298
0.00611,5e-05,0.0019,0.00269,0.0057
0.0051,6e-05,0.00202,0.00278,0.00606
0.00643,5.81e-05,0.00256,0.00268,0.00768
0.00425,4.18e-05,0.00181,0.00205,0.00542
